id_pagamento,id_apolice,id_segurado,id_parcela,competencia,data_vencimento,data_pagamento,valor_pago,valor_esperado,status,metodo_pagamento,ramo,perfil_pagamento
PG-ital-00011466,AP-000266,SEG-000266,AP-000266-08,2024-08,2024-08-15,2024-08-15,443.94,443.94,Pago,Cartao,Residencial,Bom
PG-ital-00011467,AP-000267,SEG-000267,AP-000267-08,2024-08,2024-08-20,2024-08-20,577.34,577.34,Pago,Cartao,Saude,Bom
PG-ital-00011468,AP-000268,SEG-000268,AP-000268-08,2024-08,2024-08-15,2024-08-22,546.13,546.13,Pago,Boleto,Residencial,Ruim
PG-ital-00011469,AP-000269,SEG-000269,AP-000269-08,2024-08,2024-08-12,2024-08-12,225.35,225.35,Pago,Boleto,Auto,Bom
PG-ital-00011470,AP-000270,SEG-000270,AP-000270-08,2024-08,2024-08-12,2024-08-14,136.08,136.08,Pago,Debito,Vida,Bom
PG-ital-00011471,AP-000271,SEG-000271,AP-000271-08,2024-08,2024-08-10,2024-08-11,192.25,192.25,Pago,Boleto,Auto,Bom
PG-ital-00011472,AP-000272,SEG-000272,AP-000272-08,2024-08,2024-08-10,2024-08-17,598.74,598.74,Pago,Boleto,Auto,Medio
PG-ital-00011473,AP-000273,SEG-000273,AP-000273-08,2024-08,2024-08-20,2024-08-21,565.26,565.26,Pago,Cartao,Vida,Bom
PG-ital-00011474,AP-000274,SEG-000274,AP-000274-08,2024-08,2024-08-18,2024-08-18,618.44,618.44,Pago,Cartao,Residencial,Bom
PG-ital-00011475,AP-000275,SEG-000275,AP-000275-08,2024-08,2024-08-18,2024-08-18,555.75,555.75,Pago,Debito,Empresarial,Bom
PG-ital-00011476,AP-000276,SEG-000276,AP-000276-08,2024-08,2024-08-25,2024-08-25,669.10,669.10,Pago,Debito,Vida,Bom
PG-ital-00011477,AP-000277,SEG-000277,AP-000277-08,2024-08,2024-08-10,2024-08-10,726.57,726.57,Pago,Boleto,Saude,Bom
PG-ital-00011478,AP-000278,SEG-000278,AP-000278-08,2024-08,2024-08-25,2024-08-25,597.69,597.69,Pago,Debito,Empresarial,Bom
PG-ital-00011479,AP-000279,SEG-000279,AP-000279-08,2024-08,2024-08-10,2024-08-11,137.66,137.66,Pago,Debito,Residencial,Bom
PG-ital-00011480,AP-000280,SEG-000280,AP-000280-08,2024-08,2024-08-15,2024-08-17,474.16,474.16,Pago,Cartao,Vida,Bom
PG-ital-00011481,AP-000281,SEG-000281,AP-000281-08,2024-08,2024-08-05,2024-08-05,509.59,509.59,Pago,Boleto,Vida,Bom
PG-ital-00011482,AP-000282,SEG-000282,AP-000282-08,2024-08,2024-08-12,2024-08-12,205.94,205.94,Pago,Boleto,Saude,Bom
PG-ital-00011483,AP-000283,SEG-000283,AP-000283-08,2024-08,2024-08-20,2024-08-20,241.60,241.60,Pago,Debito,Saude,Bom
PG-ital-00011484,AP-000284,SEG-000284,AP-000284-08,2024-08,2024-08-25,2024-08-25,326.47,326.47,Pago,Cartao,Saude,Bom
PG-ital-00011485,AP-000285,SEG-000285,AP-000285-08,2024-08,2024-08-25,2024-08-28,381.35,381.35,Pago,Boleto,Vida,Medio
PG-ital-00011486,AP-000286,SEG-000286,AP-000286-08,2024-08,2024-08-15,2024-08-15,283.19,283.19,Pago,Debito,Saude,Bom
PG-ital-00011487,AP-000287,SEG-000287,AP-000287-08,2024-08,2024-08-08,2024-08-08,115.35,115.35,Pago,Debito,Vida,Bom
PG-ital-00011488,AP-000288,SEG-000288,AP-000288-08,2024-08,2024-08-20,2024-08-20,351.42,351.42,Pago,Debito,Saude,Bom
PG-ital-00011489,AP-000289,SEG-000289,AP-000289-08,2024-08,2024-08-12,2024-08-12,409.45,409.45,Pago,Boleto,Residencial,Bom
PG-ital-00011490,AP-000290,SEG-000290,AP-000290-08,2024-08,2024-08-25,2024-08-27,821.04,821.04,Pago,Cartao,Vida,Bom
PG-ital-00011491,AP-000291,SEG-000291,AP-000291-08,2024-08,2024-08-18,2024-08-19,400.00,400.00,Pago,Debito,Saude,Bom
PG-ital-00011492,AP-000292,SEG-000292,AP-000292-08,2024-08,2024-08-25,2024-08-27,666.92,666.92,Pago,Cartao,Vida,Bom
PG-ital-00011493,AP-000293,SEG-000293,AP-000293-08,2024-08,2024-08-05,2024-08-05,335.24,335.24,Pago,Debito,Vida,Bom
PG-ital-00011494,AP-000294,SEG-000294,AP-000294-08,2024-08,2024-08-08,2024-08-08,694.59,694.59,Pago,Cartao,Vida,Bom
PG-ital-00011495,AP-000295,SEG-000295,AP-000295-08,2024-08,2024-08-05,2024-08-05,849.58,849.58,Pago,Cartao,Residencial,Bom
PG-ital-00011496,AP-000296,SEG-000296,AP-000296-08,2024-08,2024-08-10,2024-08-10,855.69,855.69,Pago,Boleto,Vida,Medio
PG-ital-00011497,AP-000297,SEG-000297,AP-000297-08,2024-08,2024-08-15,2024-08-15,274.70,274.70,Pago,Cartao,Auto,Bom
PG-ital-00011498,AP-000298,SEG-000298,AP-000298-08,2024-08,2024-08-08,2024-08-08,830.25,830.25,Pago,Boleto,Vida,Medio
PG-ital-00011499,AP-000299,SEG-000299,AP-000299-08,2024-08,2024-08-25,2024-08-25,362.54,362.54,Pago,Cartao,Auto,Bom
PG-ital-00011500,AP-000300,SEG-000300,AP-000300-08,2024-08,2024-08-10,2024-08-22,718.98,718.98,Pago,Boleto,Saude,Medio
PG-ital-00011501,AP-000301,SEG-000301,AP-000301-08,2024-08,2024-08-12,2024-08-12,161.78,161.78,Pago,Cartao,Saude,Medio
PG-ital-00011502,AP-000302,SEG-000302,AP-000302-08,2024-08,2024-08-10,2024-08-10,204.28,204.28,Pago,Cartao,Saude,Bom
PG-ital-00011503,AP-000303,SEG-000303,AP-000303-08,2024-08,2024-08-18,2024-08-18,191.88,191.88,Pago,Debito,Saude,Bom
PG-ital-00011504,AP-000304,SEG-000304,AP-000304-08,2024-08,2024-08-18,2024-08-20,166.04,166.04,Pago,Cartao,Vida,Bom
PG-ital-00011505,AP-000305,SEG-000305,AP-000305-08,2024-08,2024-08-18,2024-08-18,643.92,643.92,Pago,Cartao,Vida,Bom
PG-ital-00011506,AP-000306,SEG-000306,AP-000306-08,2024-08,2024-08-18,2024-08-19,597.55,597.55,Pago,Boleto,Saude,Bom
PG-ital-00011507,AP-000307,SEG-000307,AP-000307-08,2024-08,2024-08-25,2024-08-27,548.35,548.35,Pago,Cartao,Saude,Bom
PG-ital-00011508,AP-000308,SEG-000308,AP-000308-08,2024-08,2024-08-08,2024-08-08,391.44,391.44,Pago,Boleto,Vida,Bom
PG-ital-00011509,AP-000309,SEG-000309,AP-000309-08,2024-08,2024-08-18,2024-08-25,684.39,684.39,Pago,Cartao,Vida,Medio
PG-ital-00011510,AP-000310,SEG-000310,AP-000310-08,2024-08,2024-08-12,2024-08-13,405.95,405.95,Pago,Cartao,Vida,Bom
PG-ital-00011511,AP-000311,SEG-000311,AP-000311-08,2024-08,2024-08-12,2024-08-12,829.77,829.77,Pago,Debito,Auto,Bom
PG-ital-00011512,AP-000312,SEG-000312,AP-000312-08,2024-08,2024-08-05,2024-08-05,215.43,215.43,Pago,Debito,Saude,Medio
PG-ital-00011513,AP-000313,SEG-000313,AP-000313-08,2024-08,2024-08-20,2024-08-20,652.87,652.87,Pago,Boleto,Empresarial,Bom
PG-ital-00011514,AP-000314,SEG-000314,AP-000314-08,2024-08,2024-08-25,2024-08-25,646.08,646.08,Pago,Debito,Auto,Bom
PG-ital-00011515,AP-000315,SEG-000315,AP-000315-08,2024-08,2024-08-08,2024-08-08,506.51,506.51,Pago,Cartao,Auto,Bom
PG-ital-00011516,AP-000316,SEG-000316,AP-000316-08,2024-08,2024-08-15,2024-08-15,431.34,431.34,Pago,Cartao,Empresarial,Bom
PG-ital-00011517,AP-000317,SEG-000317,AP-000317-08,2024-08,2024-08-05,2024-08-05,536.35,536.35,Pago,Debito,Auto,Bom
PG-ital-00011518,AP-000318,SEG-000318,AP-000318-08,2024-08,2024-08-25,2024-08-28,229.48,229.48,Pago,Cartao,Saude,Medio
PG-ital-00011519,AP-000319,SEG-000319,AP-000319-08,2024-08,2024-08-12,2024-08-12,517.22,517.22,Pago,Cartao,Residencial,Bom
PG-ital-00011520,AP-000320,SEG-000320,AP-000320-08,2024-08,2024-08-18,2024-08-18,393.30,393.30,Pago,Cartao,Residencial,Medio
PG-ital-00011521,AP-000321,SEG-000321,AP-000321-08,2024-08,2024-08-10,2024-08-10,322.96,322.96,Pago,Debito,Saude,Bom
PG-ital-00011522,AP-000322,SEG-000322,AP-000322-08,2024-08,2024-08-05,2024-08-05,401.18,401.18,Pago,Boleto,Auto,Bom
PG-ital-00011523,AP-000323,SEG-000323,AP-000323-08,2024-08,2024-08-15,2024-08-27,687.12,687.12,Pago,Boleto,Vida,Medio
PG-ital-00011524,AP-000324,SEG-000324,AP-000324-08,2024-08,2024-08-25,2024-08-25,92.58,92.58,Pago,Cartao,Residencial,Medio
PG-ital-00011525,AP-000325,SEG-000325,AP-000325-08,2024-08,2024-08-10,,523.45,843.68,Inadimplente,Boleto,Saude,Medio
PG-ital-00011526,AP-000326,SEG-000326,AP-000326-08,2024-08,2024-08-15,2024-08-15,796.96,796.96,Pago,Cartao,Saude,Bom
PG-ital-00011527,AP-000327,SEG-000327,AP-000327-08,2024-08,2024-08-05,2024-08-05,157.33,157.33,Pago,Cartao,Vida,Bom
PG-ital-00011528,AP-000328,SEG-000328,AP-000328-08,2024-08,2024-08-05,2024-08-05,161.68,161.68,Pago,Debito,Auto,Ruim
PG-ital-00011529,AP-000329,SEG-000329,AP-000329-08,2024-08,2024-08-20,2024-08-27,835.19,835.19,Pago,Debito,Residencial,Medio
PG-ital-00011530,AP-000330,SEG-000330,AP-000330-08,2024-08,2024-08-18,2024-08-22,639.52,639.52,Pago,Cartao,Vida,Bom
PG-ital-00011531,AP-000331,SEG-000331,AP-000331-08,2024-08,2024-08-05,2024-08-05,253.07,253.07,Pago,Debito,Saude,Bom
PG-ital-00011532,AP-000332,SEG-000332,AP-000332-08,2024-08,2024-08-10,2024-08-10,431.26,431.26,Pago,Boleto,Saude,Medio
PG-ital-00011533,AP-000333,SEG-000333,AP-000333-08,2024-08,2024-08-18,2024-08-18,666.29,666.29,Pago,Boleto,Residencial,Ruim
PG-ital-00011534,AP-000334,SEG-000334,AP-000334-08,2024-08,2024-08-05,2024-08-05,322.51,322.51,Pago,Cartao,Residencial,Bom
PG-ital-00011535,AP-000335,SEG-000335,AP-000335-08,2024-08,2024-08-10,2024-08-10,152.14,152.14,Pago,Debito,Saude,Bom
PG-ital-00011536,AP-000336,SEG-000336,AP-000336-08,2024-08,2024-08-25,2024-08-25,633.08,633.08,Pago,Debito,Residencial,Bom
PG-ital-00011537,AP-000337,SEG-000337,AP-000337-08,2024-08,2024-08-25,2024-08-25,392.37,392.37,Pago,Debito,Auto,Bom
PG-ital-00011538,AP-000338,SEG-000338,AP-000338-08,2024-08,2024-08-10,2024-08-10,248.87,248.87,Pago,Debito,Residencial,Bom
PG-ital-00011539,AP-000339,SEG-000339,AP-000339-08,2024-08,2024-08-15,2024-08-15,271.58,271.58,Pago,Cartao,Residencial,Medio
PG-ital-00011540,AP-000340,SEG-000340,AP-000340-08,2024-08,2024-08-20,2024-08-20,584.24,584.24,Pago,Cartao,Auto,Bom
PG-ital-00011541,AP-000341,SEG-000341,AP-000341-08,2024-08,2024-08-12,2024-08-13,748.59,748.59,Pago,Cartao,Auto,Bom
PG-ital-00011542,AP-000342,SEG-000342,AP-000342-08,2024-08,2024-08-08,2024-08-23,715.56,715.56,Pago,Boleto,Auto,Ruim
PG-ital-00011543,AP-000343,SEG-000343,AP-000343-08,2024-08,2024-08-20,2024-08-20,595.88,595.88,Pago,Boleto,Residencial,Medio
PG-ital-00011544,AP-000344,SEG-000344,AP-000344-08,2024-08,2024-08-15,2024-08-15,337.95,337.95,Pago,Boleto,Auto,Medio
PG-ital-00011545,AP-000345,SEG-000345,AP-000345-08,2024-08,2024-08-12,2024-08-12,180.28,180.28,Pago,Cartao,Residencial,Medio
PG-ital-00011546,AP-000346,SEG-000346,AP-000346-08,2024-08,2024-08-20,2024-08-20,620.29,620.29,Pago,Debito,Empresarial,Bom
PG-ital-00011547,AP-000347,SEG-000347,AP-000347-08,2024-08,2024-08-05,2024-08-07,659.60,659.60,Pago,Boleto,Residencial,Bom
PG-ital-00011548,AP-000348,SEG-000348,AP-000348-08,2024-08,2024-08-25,2024-08-25,774.10,774.10,Pago,Cartao,Auto,Bom
PG-ital-00011549,AP-000349,SEG-000349,AP-000349-08,2024-08,2024-08-15,2024-08-27,793.76,793.76,Pago,Cartao,Auto,Medio
PG-ital-00011550,AP-000350,SEG-000350,AP-000350-08,2024-08,2024-08-12,2024-08-12,432.21,432.21,Pago,Boleto,Vida,Bom
PG-ital-00011551,AP-000351,SEG-000351,AP-000351-08,2024-08,2024-08-25,2024-08-27,749.76,749.76,Pago,Debito,Vida,Bom
PG-ital-00011552,AP-000352,SEG-000352,AP-000352-08,2024-08,2024-08-25,,0.00,134.37,Inadimplente,Boleto,Saude,Ruim
PG-ital-00011553,AP-000353,SEG-000353,AP-000353-08,2024-08,2024-08-05,2024-08-05,421.92,421.92,Pago,Debito,Saude,Bom
PG-ital-00011554,AP-000354,SEG-000354,AP-000354-08,2024-08,2024-08-15,2024-08-30,759.05,759.05,Pago,Boleto,Saude,Ruim
PG-ital-00011555,AP-000355,SEG-000355,AP-000355-08,2024-08,2024-08-18,2024-08-21,495.71,495.71,Pago,Boleto,Saude,Medio
PG-ital-00011556,AP-000356,SEG-000356,AP-000356-08,2024-08,2024-08-15,2024-08-15,524.95,524.95,Pago,Boleto,Residencial,Medio
PG-ital-00011557,AP-000357,SEG-000357,AP-000357-08,2024-08,2024-08-18,2024-08-18,448.94,448.94,Pago,Cartao,Saude,Medio
PG-ital-00011558,AP-000358,SEG-000358,AP-000358-08,2024-08,2024-08-20,2024-08-22,91.46,91.46,Pago,Cartao,Residencial,Bom
PG-ital-00011559,AP-000359,SEG-000359,AP-000359-08,2024-08,2024-08-08,2024-08-08,281.60,281.60,Pago,Cartao,Residencial,Medio
PG-ital-00011560,AP-000360,SEG-000360,AP-000360-08,2024-08,2024-08-25,2024-08-25,772.20,772.20,Pago,Debito,Residencial,Bom
PG-ital-00011561,AP-000361,SEG-000361,AP-000361-08,2024-08,2024-08-10,2024-08-10,352.53,352.53,Pago,Debito,Empresarial,Bom
PG-ital-00011562,AP-000362,SEG-000362,AP-000362-08,2024-08,2024-08-10,2024-08-17,513.90,513.90,Pago,Boleto,Auto,Ruim
PG-ital-00011563,AP-000363,SEG-000363,AP-000363-08,2024-08,2024-08-20,2024-08-24,201.88,201.88,Pago,Debito,Residencial,Bom
PG-ital-00011564,AP-000364,SEG-000364,AP-000364-08,2024-08,2024-08-18,2024-08-18,221.06,221.06,Pago,Debito,Auto,Bom
PG-ital-00011565,AP-000365,SEG-000365,AP-000365-08,2024-08,2024-08-10,2024-08-11,293.10,293.10,Pago,Boleto,Saude,Bom
PG-ital-00011566,AP-000366,SEG-000366,AP-000366-08,2024-08,2024-08-15,2024-08-15,806.88,806.88,Pago,Cartao,Saude,Medio
PG-ital-00011567,AP-000367,SEG-000367,AP-000367-08,2024-08,2024-08-18,2024-08-18,308.66,308.66,Pago,Cartao,Auto,Bom
PG-ital-00011568,AP-000368,SEG-000368,AP-000368-08,2024-08,2024-08-20,,0.00,612.33,Inadimplente,Boleto,Vida,Medio
PG-ital-00011569,AP-000369,SEG-000369,AP-000369-08,2024-08,2024-08-05,2024-08-12,720.03,720.03,Pago,Boleto,Saude,Medio
PG-ital-00011570,AP-000370,SEG-000370,AP-000370-08,2024-08,2024-08-18,2024-08-18,236.08,236.08,Pago,Debito,Vida,Bom
PG-ital-00011571,AP-000371,SEG-000371,AP-000371-08,2024-08,2024-08-25,2024-08-25,589.61,589.61,Pago,Cartao,Saude,Bom
PG-ital-00011572,AP-000372,SEG-000372,AP-000372-08,2024-08,2024-08-25,2024-09-01,385.99,385.99,Pago,Boleto,Vida,Ruim
PG-ital-00011573,AP-000373,SEG-000373,AP-000373-08,2024-08,2024-08-18,2024-08-18,548.63,548.63,Pago,Cartao,Auto,Bom
PG-ital-00011574,AP-000374,SEG-000374,AP-000374-08,2024-08,2024-08-08,2024-08-08,491.01,491.01,Pago,Boleto,Saude,Bom
PG-ital-00011575,AP-000375,SEG-000375,AP-000375-08,2024-08,2024-08-15,2024-08-15,336.87,336.87,Pago,Boleto,Auto,Bom
PG-ital-00011576,AP-000376,SEG-000376,AP-000376-08,2024-08,2024-08-20,2024-08-20,295.78,295.78,Pago,Debito,Empresarial,Bom
PG-ital-00011577,AP-000377,SEG-000377,AP-000377-08,2024-08,2024-08-05,2024-08-05,647.56,647.56,Pago,Boleto,Residencial,Bom
PG-ital-00011578,AP-000378,SEG-000378,AP-000378-08,2024-08,2024-08-05,2024-08-05,240.10,240.10,Pago,Boleto,Vida,Medio
PG-ital-00011579,AP-000379,SEG-000379,AP-000379-08,2024-08,2024-08-10,2024-08-10,563.46,563.46,Pago,Debito,Residencial,Bom
PG-ital-00011580,AP-000380,SEG-000380,AP-000380-08,2024-08,2024-08-25,2024-08-25,325.00,325.00,Pago,Boleto,Vida,Bom
PG-ital-00011581,AP-000381,SEG-000381,AP-000381-08,2024-08,2024-08-05,2024-08-05,565.78,565.78,Pago,Cartao,Vida,Bom
PG-ital-00011582,AP-000382,SEG-000382,AP-000382-08,2024-08,2024-08-12,2024-08-13,783.85,783.85,Pago,Debito,Vida,Bom
PG-ital-00011583,AP-000383,SEG-000383,AP-000383-08,2024-08,2024-08-15,2024-08-15,289.17,289.17,Pago,Debito,Vida,Bom
PG-ital-00011584,AP-000384,SEG-000384,AP-000384-08,2024-08,2024-08-08,2024-08-08,338.26,338.26,Pago,Boleto,Residencial,Bom
PG-ital-00011585,AP-000385,SEG-000385,AP-000385-08,2024-08,2024-08-12,2024-08-12,493.65,493.65,Pago,Cartao,Saude,Bom
PG-ital-00011586,AP-000386,SEG-000386,AP-000386-08,2024-08,2024-08-08,2024-08-08,559.97,559.97,Pago,Cartao,Auto,Bom
PG-ital-00011587,AP-000387,SEG-000387,AP-000387-08,2024-08,2024-08-10,2024-08-17,657.69,657.69,Pago,Cartao,Auto,Medio
PG-ital-00011588,AP-000388,SEG-000388,AP-000388-08,2024-08,2024-08-05,2024-08-06,684.59,684.59,Pago,Debito,Saude,Bom
PG-ital-00011589,AP-000389,SEG-000389,AP-000389-08,2024-08,2024-08-10,2024-08-10,360.22,360.22,Pago,Boleto,Residencial,Medio
PG-ital-00011590,AP-000390,SEG-000390,AP-000390-08,2024-08,2024-08-08,2024-08-08,775.55,775.55,Pago,Debito,Saude,Bom
PG-ital-00011591,AP-000391,SEG-000391,AP-000391-08,2024-08,2024-08-12,2024-08-13,808.65,808.65,Pago,Debito,Auto,Bom
PG-ital-00011592,AP-000392,SEG-000392,AP-000392-08,2024-08,2024-08-12,2024-08-13,296.91,296.91,Pago,Debito,Residencial,Bom
PG-ital-00011593,AP-000393,SEG-000393,AP-000393-08,2024-08,2024-08-10,2024-08-10,702.20,702.20,Pago,Cartao,Auto,Bom
PG-ital-00011594,AP-000394,SEG-000394,AP-000394-08,2024-08,2024-08-18,2024-08-18,812.89,812.89,Pago,Cartao,Residencial,Bom
PG-ital-00011595,AP-000395,SEG-000395,AP-000395-08,2024-08,2024-08-05,2024-08-06,454.24,454.24,Pago,Debito,Vida,Bom
PG-ital-00011596,AP-000396,SEG-000396,AP-000396-08,2024-08,2024-08-10,2024-08-11,291.16,291.16,Pago,Debito,Empresarial,Bom
PG-ital-00011597,AP-000397,SEG-000397,AP-000397-08,2024-08,2024-08-08,2024-08-08,388.09,388.09,Pago,Debito,Residencial,Bom
PG-ital-00011598,AP-000398,SEG-000398,AP-000398-08,2024-08,2024-08-15,2024-09-12,456.78,456.78,Pago,Debito,Auto,Ruim
PG-ital-00011599,AP-000399,SEG-000399,AP-000399-08,2024-08,2024-08-25,2024-08-25,316.21,316.21,Pago,Debito,Saude,Medio
PG-ital-00011600,AP-000400,SEG-000400,AP-000400-08,2024-08,2024-08-12,2024-08-12,672.73,672.73,Pago,Debito,Saude,Bom
PG-ital-00011601,AP-000401,SEG-000401,AP-000401-08,2024-08,2024-08-18,2024-08-20,237.61,237.61,Pago,Cartao,Empresarial,Bom
PG-ital-00011602,AP-000402,SEG-000402,AP-000402-08,2024-08,2024-08-08,2024-08-20,603.19,603.19,Pago,Cartao,Vida,Medio
PG-ital-00011603,AP-000403,SEG-000403,AP-000403-08,2024-08,2024-08-25,2024-08-26,639.73,639.73,Pago,Cartao,Empresarial,Bom
PG-ital-00011604,AP-000404,SEG-000404,AP-000404-08,2024-08,2024-08-15,2024-08-15,191.63,191.63,Pago,Debito,Vida,Medio
PG-ital-00011605,AP-000405,SEG-000405,AP-000405-08,2024-08,2024-08-05,2024-08-20,612.44,612.44,Pago,Boleto,Vida,Ruim
PG-ital-00011606,AP-000406,SEG-000406,AP-000406-08,2024-08,2024-08-15,2024-08-15,98.28,98.28,Pago,Cartao,Residencial,Bom
PG-ital-00011607,AP-000407,SEG-000407,AP-000407-08,2024-08,2024-08-08,2024-08-08,469.68,469.68,Pago,Cartao,Saude,Bom
PG-ital-00011608,AP-000408,SEG-000408,AP-000408-08,2024-08,2024-08-10,2024-08-10,586.53,586.53,Pago,Debito,Auto,Bom
PG-ital-00011609,AP-000409,SEG-000409,AP-000409-08,2024-08,2024-08-18,2024-08-25,258.36,258.36,Pago,Boleto,Vida,Ruim
PG-ital-00011610,AP-000410,SEG-000410,AP-000410-08,2024-08,2024-08-10,2024-08-10,824.33,824.33,Pago,Boleto,Vida,Bom
PG-ital-00011611,AP-000411,SEG-000411,AP-000411-08,2024-08,2024-08-18,2024-08-18,202.50,202.50,Pago,Cartao,Auto,Bom
PG-ital-00011612,AP-000412,SEG-000412,AP-000412-08,2024-08,2024-08-10,2024-08-10,258.38,258.38,Pago,Debito,Vida,Bom
PG-ital-00011613,AP-000413,SEG-000413,AP-000413-08,2024-08,2024-08-15,2024-08-18,735.27,735.27,Pago,Debito,Auto,Medio
PG-ital-00011614,AP-000414,SEG-000414,AP-000414-08,2024-08,2024-08-15,2024-08-15,597.38,597.38,Pago,Debito,Residencial,Bom
PG-ital-00011615,AP-000415,SEG-000415,AP-000415-08,2024-08,2024-08-08,2024-08-08,192.34,192.34,Pago,Debito,Vida,Bom
PG-ital-00011616,AP-000416,SEG-000416,AP-000416-08,2024-08,2024-08-08,2024-08-15,150.33,150.33,Pago,Boleto,Saude,Medio
PG-ital-00011617,AP-000417,SEG-000417,AP-000417-08,2024-08,2024-08-05,2024-08-05,336.67,336.67,Pago,Cartao,Vida,Bom
PG-ital-00011618,AP-000418,SEG-000418,AP-000418-08,2024-08,2024-08-08,2024-08-11,164.98,164.98,Pago,Boleto,Vida,Medio
PG-ital-00011619,AP-000419,SEG-000419,AP-000419-08,2024-08,2024-08-08,2024-08-08,643.04,643.04,Pago,Boleto,Residencial,Bom
PG-ital-00011620,AP-000420,SEG-000420,AP-000420-08,2024-08,2024-08-05,2024-08-05,234.80,234.80,Pago,Debito,Residencial,Bom
PG-ital-00011621,AP-000421,SEG-000421,AP-000421-08,2024-08,2024-08-12,2024-08-12,608.52,608.52,Pago,Cartao,Saude,Medio
PG-ital-00011622,AP-000422,SEG-000422,AP-000422-08,2024-08,2024-08-25,2024-08-25,163.54,163.54,Pago,Cartao,Vida,Bom
PG-ital-00011623,AP-000423,SEG-000423,AP-000423-08,2024-08,2024-08-12,2024-08-12,108.65,108.65,Pago,Boleto,Saude,Bom
PG-ital-00011624,AP-000424,SEG-000424,AP-000424-08,2024-08,2024-08-05,2024-08-05,750.02,750.02,Pago,Cartao,Auto,Medio
PG-ital-00011625,AP-000425,SEG-000425,AP-000425-08,2024-08,2024-08-12,2024-08-12,358.22,358.22,Pago,Boleto,Vida,Medio
PG-ital-00011626,AP-000426,SEG-000426,AP-000426-08,2024-08,2024-08-15,2024-08-16,843.78,843.78,Pago,Cartao,Auto,Bom
PG-ital-00011627,AP-000427,SEG-000427,AP-000427-08,2024-08,2024-08-25,2024-08-25,288.86,288.86,Pago,Cartao,Residencial,Bom
PG-ital-00011628,AP-000428,SEG-000428,AP-000428-08,2024-08,2024-08-15,2024-08-15,92.45,92.45,Pago,Cartao,Residencial,Bom
PG-ital-00011629,AP-000429,SEG-000429,AP-000429-08,2024-08,2024-08-08,2024-08-08,830.10,830.10,Pago,Debito,Residencial,Bom
PG-ital-00011630,AP-000430,SEG-000430,AP-000430-08,2024-08,2024-08-08,2024-08-08,560.76,560.76,Pago,Debito,Residencial,Bom
PG-ital-00011631,AP-000431,SEG-000431,AP-000431-08,2024-08,2024-08-10,2024-08-10,100.42,100.42,Pago,Cartao,Residencial,Bom
PG-ital-00011632,AP-000432,SEG-000432,AP-000432-08,2024-08,2024-08-08,2024-08-08,329.70,329.70,Pago,Cartao,Vida,Bom
PG-ital-00011633,AP-000433,SEG-000433,AP-000433-08,2024-08,2024-08-12,2024-08-12,290.96,290.96,Pago,Cartao,Residencial,Medio
PG-ital-00011634,AP-000434,SEG-000434,AP-000434-08,2024-08,2024-08-12,2024-08-27,486.57,486.57,Pago,Boleto,Vida,Ruim
PG-ital-00011635,AP-000435,SEG-000435,AP-000435-08,2024-08,2024-08-12,2024-08-12,559.39,559.39,Pago,Cartao,Residencial,Bom
PG-ital-00011636,AP-000436,SEG-000436,AP-000436-08,2024-08,2024-08-05,2024-08-05,672.09,672.09,Pago,Cartao,Residencial,Bom
PG-ital-00011637,AP-000437,SEG-000437,AP-000437-08,2024-08,2024-08-15,2024-08-15,102.56,102.56,Pago,Boleto,Auto,Bom
PG-ital-00011638,AP-000438,SEG-000438,AP-000438-08,2024-08,2024-08-20,2024-08-21,484.33,484.33,Pago,Cartao,Auto,Bom
PG-ital-00011639,AP-000439,SEG-000439,AP-000439-08,2024-08,2024-08-10,2024-08-10,511.64,511.64,Pago,Debito,Vida,Medio
PG-ital-00011640,AP-000440,SEG-000440,AP-000440-08,2024-08,2024-08-25,2024-08-25,613.28,613.28,Pago,Debito,Saude,Bom
PG-ital-00011641,AP-000441,SEG-000441,AP-000441-08,2024-08,2024-08-25,2024-08-25,448.40,448.40,Pago,Boleto,Empresarial,Bom
PG-ital-00011642,AP-000442,SEG-000442,AP-000442-08,2024-08,2024-08-10,2024-08-10,283.86,283.86,Pago,Boleto,Residencial,Bom
PG-ital-00011643,AP-000443,SEG-000443,AP-000443-08,2024-08,2024-08-15,2024-08-15,198.24,198.24,Pago,Boleto,Vida,Bom
PG-ital-00011644,AP-000444,SEG-000444,AP-000444-08,2024-08,2024-08-05,2024-08-05,806.27,806.27,Pago,Boleto,Residencial,Ruim
PG-ital-00011645,AP-000445,SEG-000445,AP-000445-08,2024-08,2024-08-25,2024-08-25,303.02,303.02,Pago,Boleto,Vida,Bom
PG-ital-00011646,AP-000446,SEG-000446,AP-000446-08,2024-08,2024-08-12,,0.00,807.30,Inadimplente,Cartao,Vida,Bom
PG-ital-00011647,AP-000447,SEG-000447,AP-000447-08,2024-08,2024-08-20,2024-08-20,281.98,281.98,Pago,Debito,Auto,Bom
PG-ital-00011648,AP-000448,SEG-000448,AP-000448-08,2024-08,2024-08-18,2024-08-18,847.93,847.93,Pago,Debito,Vida,Medio
PG-ital-00011649,AP-000449,SEG-000449,AP-000449-08,2024-08,2024-08-20,2024-09-04,403.74,403.74,Pago,Boleto,Saude,Ruim
PG-ital-00011650,AP-000450,SEG-000450,AP-000450-08,2024-08,2024-08-12,2024-08-13,488.32,488.32,Pago,Boleto,Auto,Bom
