id_pagamento,id_apolice,id_segurado,id_parcela,competencia,data_vencimento,data_pagamento,valor_pago,valor_esperado,status,metodo_pagamento,ramo,perfil_pagamento
PG-rada-00013765,AP-001165,SEG-001165,AP-001165-10,2024-10,2024-10-15,2024-10-16,590.25,590.25,Pago,Cartao,Auto,Bom
PG-rada-00013766,AP-001166,SEG-001166,AP-001166-10,2024-10,2024-10-20,2024-10-23,686.34,686.34,Pago,Boleto,Saude,Medio
PG-rada-00013767,AP-001167,SEG-001167,AP-001167-10,2024-10,2024-10-18,,0.00,168.49,Inadimplente,Boleto,Auto,Ruim
PG-rada-00013768,AP-001168,SEG-001168,AP-001168-10,2024-10,2024-10-20,2024-10-21,721.30,721.30,Pago,Debito,Auto,Bom
PG-rada-00013769,AP-001169,SEG-001169,AP-001169-10,2024-10,2024-10-08,2024-10-08,855.69,855.69,Pago,Debito,Vida,Medio
PG-rada-00013770,AP-001170,SEG-001170,AP-001170-10,2024-10,2024-10-10,2024-10-10,856.55,856.55,Pago,Debito,Auto,Medio
PG-rada-00013771,AP-001171,SEG-001171,AP-001171-10,2024-10,2024-10-08,2024-10-08,893.43,893.43,Pago,Cartao,Saude,Bom
PG-rada-00013772,AP-001172,SEG-001172,AP-001172-10,2024-10,2024-10-15,2024-10-15,137.22,137.22,Pago,Boleto,Vida,Medio
PG-rada-00013773,AP-001173,SEG-001173,AP-001173-10,2024-10,2024-10-12,,0.00,192.81,Inadimplente,Boleto,Residencial,Medio
PG-rada-00013774,AP-001174,SEG-001174,AP-001174-10,2024-10,2024-10-08,2024-10-08,251.55,251.55,Pago,Cartao,Vida,Bom
PG-rada-00013775,AP-001175,SEG-001175,AP-001175-10,2024-10,2024-10-18,2024-10-18,840.52,840.52,Pago,Boleto,Residencial,Medio
PG-rada-00013776,AP-001176,SEG-001176,AP-001176-10,2024-10,2024-10-25,2024-10-25,206.80,206.80,Pago,Cartao,Auto,Medio
PG-rada-00013777,AP-001177,SEG-001177,AP-001177-10,2024-10,2024-10-15,2024-10-18,391.24,391.24,Pago,Cartao,Residencial,Medio
PG-rada-00013778,AP-001178,SEG-001178,AP-001178-10,2024-10,2024-10-20,2024-10-20,638.64,638.64,Pago,Boleto,Residencial,Medio
PG-rada-00013779,AP-001179,SEG-001179,AP-001179-10,2024-10,2024-10-25,2024-10-25,455.27,455.27,Pago,Boleto,Auto,Bom
PG-rada-00013780,AP-001180,SEG-001180,AP-001180-10,2024-10,2024-10-25,2024-10-25,626.94,626.94,Pago,Boleto,Auto,Bom
PG-rada-00013781,AP-001181,SEG-001181,AP-001181-10,2024-10,2024-10-15,2024-10-15,307.02,307.02,Pago,Debito,Auto,Bom
PG-rada-00013782,AP-001182,SEG-001182,AP-001182-10,2024-10,2024-10-08,2024-10-08,817.35,817.35,Pago,Cartao,Auto,Bom
PG-rada-00013783,AP-001183,SEG-001183,AP-001183-10,2024-10,2024-10-18,2024-10-21,610.32,610.32,Pago,Boleto,Saude,Medio
PG-rada-00013784,AP-001184,SEG-001184,AP-001184-10,2024-10,2024-10-08,2024-10-15,341.60,341.60,Pago,Boleto,Auto,Medio
PG-rada-00013785,AP-001185,SEG-001185,AP-001185-10,2024-10,2024-10-08,,0.00,932.83,Inadimplente,Cartao,Auto,Medio
PG-rada-00013786,AP-001186,SEG-001186,AP-001186-10,2024-10,2024-10-25,2024-11-01,826.86,826.86,Pago,Boleto,Residencial,Ruim
PG-rada-00013787,AP-001187,SEG-001187,AP-001187-10,2024-10,2024-10-25,2024-10-25,532.20,532.20,Pago,Debito,Residencial,Bom
PG-rada-00013788,AP-001188,SEG-001188,AP-001188-10,2024-10,2024-10-10,2024-10-17,246.10,246.10,Pago,Boleto,Auto,Ruim
PG-rada-00013789,AP-001189,SEG-001189,AP-001189-10,2024-10,2024-10-08,2024-11-05,673.83,673.83,Pago,Debito,Auto,Ruim
PG-rada-00013790,AP-001190,SEG-001190,AP-001190-10,2024-10,2024-10-10,2024-10-10,224.22,224.22,Pago,Cartao,Saude,Medio
PG-rada-00013791,AP-001191,SEG-001191,AP-001191-10,2024-10,2024-10-08,2024-10-08,893.38,893.38,Pago,Cartao,Empresarial,Bom
PG-rada-00013792,AP-001192,SEG-001192,AP-001192-10,2024-10,2024-10-10,2024-10-10,377.54,377.54,Pago,Cartao,Auto,Medio
PG-rada-00013793,AP-001193,SEG-001193,AP-001193-10,2024-10,2024-10-10,2024-10-10,471.89,471.89,Pago,Debito,Auto,Ruim
PG-rada-00013794,AP-001194,SEG-001194,AP-001194-10,2024-10,2024-10-18,2024-10-18,694.08,694.08,Pago,Debito,Vida,Bom
PG-rada-00013795,AP-001195,SEG-001195,AP-001195-10,2024-10,2024-10-15,2024-10-22,458.36,458.36,Pago,Cartao,Vida,Medio
PG-rada-00013796,AP-001196,SEG-001196,AP-001196-10,2024-10,2024-10-10,2024-10-11,170.53,170.53,Pago,Boleto,Auto,Bom
PG-rada-00013797,AP-001197,SEG-001197,AP-001197-10,2024-10,2024-10-20,2024-10-23,334.31,334.31,Pago,Boleto,Vida,Medio
PG-rada-00013798,AP-001198,SEG-001198,AP-001198-10,2024-10,2024-10-05,,0.00,422.15,Inadimplente,Cartao,Auto,Medio
PG-rada-00013799,AP-001199,SEG-001199,AP-001199-10,2024-10,2024-10-05,2024-10-05,633.91,633.91,Pago,Boleto,Vida,Bom
PG-rada-00013800,AP-001200,SEG-001200,AP-001200-10,2024-10,2024-10-12,2024-10-19,859.64,859.64,Pago,Boleto,Saude,Ruim
PG-rada-00013801,AP-001201,SEG-001201,AP-001201-10,2024-10,2024-10-15,2024-10-22,587.04,587.04,Pago,Boleto,Vida,Medio
PG-rada-00013802,AP-001202,SEG-001202,AP-001202-10,2024-10,2024-10-20,2024-10-22,482.55,482.55,Pago,Debito,Vida,Bom
PG-rada-00013803,AP-001203,SEG-001203,AP-001203-10,2024-10,2024-10-18,2024-10-18,864.76,864.76,Pago,Boleto,Saude,Medio
PG-rada-00013804,AP-001204,SEG-001204,AP-001204-10,2024-10,2024-10-20,2024-10-20,369.38,369.38,Pago,Cartao,Auto,Bom
PG-rada-00013805,AP-001205,SEG-001205,AP-001205-10,2024-10,2024-10-18,2024-11-02,622.68,622.68,Pago,Debito,Residencial,Ruim
PG-rada-00013806,AP-001206,SEG-001206,AP-001206-10,2024-10,2024-10-18,2024-10-21,367.74,367.74,Pago,Boleto,Saude,Medio
PG-rada-00013807,AP-001207,SEG-001207,AP-001207-10,2024-10,2024-10-15,2024-10-15,302.84,302.84,Pago,Boleto,Vida,Medio
PG-rada-00013808,AP-001208,SEG-001208,AP-001208-10,2024-10,2024-10-25,2024-10-25,469.95,469.95,Pago,Boleto,Auto,Bom
PG-rada-00013809,AP-001209,SEG-001209,AP-001209-10,2024-10,2024-10-10,2024-10-10,911.24,911.24,Pago,Cartao,Auto,Bom
PG-rada-00013810,AP-001210,SEG-001210,AP-001210-10,2024-10,2024-10-05,2024-10-05,715.83,715.83,Pago,Cartao,Vida,Bom
PG-rada-00013811,AP-001211,SEG-001211,AP-001211-10,2024-10,2024-10-10,2024-10-10,850.48,850.48,Pago,Boleto,Auto,Medio
PG-rada-00013812,AP-001212,SEG-001212,AP-001212-10,2024-10,2024-10-05,2024-10-05,831.11,831.11,Pago,Boleto,Vida,Bom
PG-rada-00013813,AP-001213,SEG-001213,AP-001213-10,2024-10,2024-10-15,2024-10-15,820.07,820.07,Pago,Debito,Auto,Bom
PG-rada-00013814,AP-001214,SEG-001214,AP-001214-10,2024-10,2024-10-08,2024-10-09,796.56,796.56,Pago,Boleto,Residencial,Bom
PG-rada-00013815,AP-001215,SEG-001215,AP-001215-10,2024-10,2024-10-15,2024-10-15,836.70,836.70,Pago,Boleto,Saude,Medio
PG-rada-00013816,AP-001216,SEG-001216,AP-001216-10,2024-10,2024-10-25,2024-10-25,628.11,628.11,Pago,Debito,Auto,Bom
PG-rada-00013817,AP-001217,SEG-001217,AP-001217-10,2024-10,2024-10-15,2024-10-15,140.10,140.10,Pago,Debito,Auto,Bom
PG-rada-00013818,AP-001218,SEG-001218,AP-001218-10,2024-10,2024-10-18,2024-10-18,648.04,648.04,Pago,Boleto,Auto,Bom
PG-rada-00013819,AP-001219,SEG-001219,AP-001219-10,2024-10,2024-10-05,2024-10-08,786.97,786.97,Pago,Cartao,Auto,Medio
PG-rada-00013820,AP-001220,SEG-001220,AP-001220-10,2024-10,2024-10-05,2024-10-08,741.29,741.29,Pago,Debito,Saude,Medio
PG-rada-00013821,AP-001221,SEG-001221,AP-001221-10,2024-10,2024-10-05,2024-10-05,643.08,643.08,Pago,Boleto,Vida,Ruim
PG-rada-00013822,AP-001222,SEG-001222,AP-001222-10,2024-10,2024-10-12,2024-10-27,528.82,528.82,Pago,Boleto,Auto,Ruim
PG-rada-00013823,AP-001223,SEG-001223,AP-001223-10,2024-10,2024-10-12,2024-10-12,506.42,506.42,Pago,Cartao,Auto,Medio
PG-rada-00013824,AP-001224,SEG-001224,AP-001224-10,2024-10,2024-10-18,2024-10-18,370.16,370.16,Pago,Debito,Auto,Bom
PG-rada-00013825,AP-001225,SEG-001225,AP-001225-10,2024-10,2024-10-20,2024-10-20,737.03,737.03,Pago,Cartao,Auto,Medio
PG-rada-00013826,AP-001226,SEG-001226,AP-001226-10,2024-10,2024-10-25,2024-10-25,979.58,979.58,Pago,Boleto,Vida,Bom
PG-rada-00013827,AP-001227,SEG-001227,AP-001227-10,2024-10,2024-10-25,2024-10-25,748.36,748.36,Pago,Boleto,Auto,Bom
PG-rada-00013828,AP-001228,SEG-001228,AP-001228-10,2024-10,2024-10-15,2024-10-17,817.10,817.10,Pago,Cartao,Auto,Bom
PG-rada-00013829,AP-001229,SEG-001229,AP-001229-10,2024-10,2024-10-18,2024-11-15,395.62,395.62,Pago,Boleto,Residencial,Ruim
PG-rada-00013830,AP-001230,SEG-001230,AP-001230-10,2024-10,2024-10-08,2024-10-08,410.64,410.64,Pago,Debito,Auto,Bom
PG-rada-00013831,AP-001231,SEG-001231,AP-001231-10,2024-10,2024-10-20,2024-10-20,964.82,964.82,Pago,Boleto,Saude,Medio
PG-rada-00013832,AP-001232,SEG-001232,AP-001232-10,2024-10,2024-10-05,2024-10-12,973.46,973.46,Pago,Boleto,Vida,Medio
PG-rada-00013833,AP-001233,SEG-001233,AP-001233-10,2024-10,2024-10-20,2024-10-20,476.90,476.90,Pago,Cartao,Auto,Bom
PG-rada-00013834,AP-001234,SEG-001234,AP-001234-10,2024-10,2024-10-15,2024-10-18,166.87,166.87,Pago,Cartao,Auto,Medio
PG-rada-00013835,AP-001235,SEG-001235,AP-001235-10,2024-10,2024-10-12,2024-10-12,240.75,240.75,Pago,Boleto,Residencial,Bom
PG-rada-00013836,AP-001236,SEG-001236,AP-001236-10,2024-10,2024-10-15,2024-10-15,209.47,209.47,Pago,Cartao,Vida,Bom
PG-rada-00013837,AP-001237,SEG-001237,AP-001237-10,2024-10,2024-10-12,2024-10-12,557.36,557.36,Pago,Cartao,Residencial,Bom
PG-rada-00013838,AP-001238,SEG-001238,AP-001238-10,2024-10,2024-10-15,2024-10-15,657.95,657.95,Pago,Cartao,Auto,Medio
PG-rada-00013839,AP-001239,SEG-001239,AP-001239-10,2024-10,2024-10-25,2024-10-25,373.15,373.15,Pago,Boleto,Empresarial,Bom
PG-rada-00013840,AP-001240,SEG-001240,AP-001240-10,2024-10,2024-10-08,2024-10-23,905.88,905.88,Pago,Boleto,Vida,Ruim
PG-rada-00013841,AP-001241,SEG-001241,AP-001241-10,2024-10,2024-10-25,,0.00,658.56,Inadimplente,Boleto,Auto,Medio
PG-rada-00013842,AP-001242,SEG-001242,AP-001242-10,2024-10,2024-10-08,2024-10-08,874.07,874.07,Pago,Cartao,Vida,Bom
PG-rada-00013843,AP-001243,SEG-001243,AP-001243-10,2024-10,2024-10-20,2024-10-20,231.67,231.67,Pago,Boleto,Vida,Ruim
PG-rada-00013844,AP-001244,SEG-001244,AP-001244-10,2024-10,2024-10-20,2024-10-20,384.27,384.27,Pago,Cartao,Residencial,Medio
PG-rada-00013845,AP-001245,SEG-001245,AP-001245-10,2024-10,2024-10-12,2024-10-12,380.51,380.51,Pago,Cartao,Auto,Bom
PG-rada-00013846,AP-001246,SEG-001246,AP-001246-10,2024-10,2024-10-20,2024-10-20,268.61,268.61,Pago,Boleto,Saude,Bom
PG-rada-00013847,AP-001247,SEG-001247,AP-001247-10,2024-10,2024-10-08,,0.00,201.01,Inadimplente,Cartao,Empresarial,Medio
PG-rada-00013848,AP-001248,SEG-001248,AP-001248-10,2024-10,2024-10-05,2024-10-05,744.96,744.96,Pago,Debito,Auto,Bom
PG-rada-00013849,AP-001249,SEG-001249,AP-001249-10,2024-10,2024-10-18,2024-10-18,799.50,799.50,Pago,Boleto,Auto,Bom
PG-rada-00013850,AP-001250,SEG-001250,AP-001250-10,2024-10,2024-10-15,2024-10-15,290.13,290.13,Pago,Cartao,Auto,Bom
PG-rada-00013851,AP-001251,SEG-001251,AP-001251-10,2024-10,2024-10-05,2024-10-05,251.84,251.84,Pago,Boleto,Empresarial,Medio
PG-rada-00013852,AP-001252,SEG-001252,AP-001252-10,2024-10,2024-10-15,2024-10-15,714.49,714.49,Pago,Cartao,Residencial,Bom
PG-rada-00013853,AP-001253,SEG-001253,AP-001253-10,2024-10,2024-10-15,2024-10-15,946.60,946.60,Pago,Boleto,Saude,Medio
PG-rada-00013854,AP-001254,SEG-001254,AP-001254-10,2024-10,2024-10-18,2024-10-25,748.56,748.56,Pago,Debito,Auto,Ruim
PG-rada-00013855,AP-001255,SEG-001255,AP-001255-10,2024-10,2024-10-05,2024-10-12,307.48,307.48,Pago,Boleto,Empresarial,Ruim
PG-rada-00013856,AP-001256,SEG-001256,AP-001256-10,2024-10,2024-10-08,2024-10-08,697.15,697.15,Pago,Debito,Empresarial,Bom
PG-rada-00013857,AP-001257,SEG-001257,AP-001257-10,2024-10,2024-10-25,2024-10-25,241.98,241.98,Pago,Boleto,Residencial,Bom
PG-rada-00013858,AP-001258,SEG-001258,AP-001258-10,2024-10,2024-10-12,,0.00,643.17,Inadimplente,Boleto,Auto,Ruim
PG-rada-00013859,AP-001259,SEG-001259,AP-001259-10,2024-10,2024-10-12,2024-10-12,137.97,137.97,Pago,Boleto,Saude,Bom
PG-rada-00013860,AP-001260,SEG-001260,AP-001260-10,2024-10,2024-10-05,2024-11-02,927.65,927.65,Pago,Debito,Auto,Ruim
PG-rada-00013861,AP-001261,SEG-001261,AP-001261-10,2024-10,2024-10-05,2024-10-05,590.79,590.79,Pago,Debito,Vida,Bom
PG-rada-00013862,AP-001262,SEG-001262,AP-001262-10,2024-10,2024-10-08,2024-10-08,522.15,522.15,Pago,Debito,Residencial,Bom
PG-rada-00013863,AP-001263,SEG-001263,AP-001263-10,2024-10,2024-10-20,,0.00,241.79,Inadimplente,Cartao,Saude,Ruim
PG-rada-00013864,AP-001264,SEG-001264,AP-001264-10,2024-10,2024-10-12,2024-10-12,818.79,818.79,Pago,Debito,Saude,Bom
PG-rada-00013865,AP-001265,SEG-001265,AP-001265-10,2024-10,2024-10-18,2024-10-18,281.03,281.03,Pago,Debito,Empresarial,Medio
PG-rada-00013866,AP-001266,SEG-001266,AP-001266-10,2024-10,2024-10-20,2024-10-20,576.10,576.10,Pago,Cartao,Residencial,Bom
PG-rada-00013867,AP-001267,SEG-001267,AP-001267-10,2024-10,2024-10-05,2024-10-05,487.71,487.71,Pago,Boleto,Auto,Ruim
PG-rada-00013868,AP-001268,SEG-001268,AP-001268-10,2024-10,2024-10-12,2024-10-13,352.74,352.74,Pago,Cartao,Auto,Bom
PG-rada-00013869,AP-001269,SEG-001269,AP-001269-10,2024-10,2024-10-12,2024-10-12,200.09,200.09,Pago,Boleto,Empresarial,Medio
PG-rada-00013870,AP-001270,SEG-001270,AP-001270-10,2024-10,2024-10-12,2024-10-12,206.78,206.78,Pago,Debito,Empresarial,Bom
PG-rada-00013871,AP-001271,SEG-001271,AP-001271-10,2024-10,2024-10-20,2024-10-20,127.55,127.55,Pago,Cartao,Vida,Bom
PG-rada-00013872,AP-001272,SEG-001272,AP-001272-10,2024-10,2024-10-20,2024-10-20,730.86,730.86,Pago,Debito,Auto,Bom
PG-rada-00013873,AP-001273,SEG-001273,AP-001273-10,2024-10,2024-10-18,2024-10-18,199.50,199.50,Pago,Boleto,Empresarial,Bom
PG-rada-00013874,AP-001274,SEG-001274,AP-001274-10,2024-10,2024-10-20,2024-10-27,148.81,148.81,Pago,Debito,Empresarial,Medio
PG-rada-00013875,AP-001275,SEG-001275,AP-001275-10,2024-10,2024-10-20,2024-10-22,962.64,962.64,Pago,Boleto,Vida,Bom
PG-rada-00013876,AP-001276,SEG-001276,AP-001276-10,2024-10,2024-10-12,2024-10-12,955.47,955.47,Pago,Boleto,Empresarial,Medio
PG-rada-00013877,AP-001277,SEG-001277,AP-001277-10,2024-10,2024-10-15,2024-10-15,131.44,131.44,Pago,Debito,Residencial,Bom
PG-rada-00013878,AP-001278,SEG-001278,AP-001278-10,2024-10,2024-10-08,2024-10-08,954.08,954.08,Pago,Boleto,Auto,Medio
PG-rada-00013879,AP-001279,SEG-001279,AP-001279-10,2024-10,2024-10-20,2024-11-04,668.96,668.96,Pago,Debito,Auto,Ruim
PG-rada-00013880,AP-001280,SEG-001280,AP-001280-10,2024-10,2024-10-18,2024-10-18,213.15,213.15,Pago,Boleto,Auto,Bom
PG-rada-00013881,AP-001281,SEG-001281,AP-001281-10,2024-10,2024-10-05,2024-10-05,703.27,703.27,Pago,Debito,Auto,Medio
PG-rada-00013882,AP-001282,SEG-001282,AP-001282-10,2024-10,2024-10-18,2024-11-02,462.75,462.75,Pago,Boleto,Residencial,Ruim
PG-rada-00013883,AP-001283,SEG-001283,AP-001283-10,2024-10,2024-10-08,,0.00,774.62,Inadimplente,Boleto,Auto,Bom
PG-rada-00013884,AP-001284,SEG-001284,AP-001284-10,2024-10,2024-10-08,2024-10-08,645.30,645.30,Pago,Cartao,Residencial,Bom
PG-rada-00013885,AP-001285,SEG-001285,AP-001285-10,2024-10,2024-10-10,2024-10-10,960.32,960.32,Pago,Cartao,Auto,Bom
PG-rada-00013886,AP-001286,SEG-001286,AP-001286-10,2024-10,2024-10-12,2024-10-14,322.61,322.61,Pago,Boleto,Vida,Bom
PG-rada-00013887,AP-001287,SEG-001287,AP-001287-10,2024-10,2024-10-20,2024-10-20,967.58,967.58,Pago,Debito,Empresarial,Bom
PG-rada-00013888,AP-001288,SEG-001288,AP-001288-10,2024-10,2024-10-08,2024-10-15,508.12,508.12,Pago,Boleto,Auto,Ruim
PG-rada-00013889,AP-001289,SEG-001289,AP-001289-10,2024-10,2024-10-08,2024-10-08,476.44,476.44,Pago,Debito,Empresarial,Bom
PG-rada-00013890,AP-001290,SEG-001290,AP-001290-10,2024-10,2024-10-25,2024-10-25,782.14,782.14,Pago,Cartao,Residencial,Bom
PG-rada-00013891,AP-001291,SEG-001291,AP-001291-10,2024-10,2024-10-20,2024-10-23,366.43,366.43,Pago,Boleto,Vida,Medio
PG-rada-00013892,AP-001292,SEG-001292,AP-001292-10,2024-10,2024-10-25,2024-10-25,650.92,650.92,Pago,Cartao,Vida,Bom
PG-rada-00013893,AP-001293,SEG-001293,AP-001293-10,2024-10,2024-10-05,,120.62,369.84,Inadimplente,Cartao,Saude,Bom
PG-rada-00013894,AP-001294,SEG-001294,AP-001294-10,2024-10,2024-10-12,2024-10-19,517.09,517.09,Pago,Boleto,Vida,Medio
PG-rada-00013895,AP-001295,SEG-001295,AP-001295-10,2024-10,2024-10-18,2024-10-30,834.10,834.10,Pago,Debito,Auto,Medio
PG-rada-00013896,AP-001296,SEG-001296,AP-001296-10,2024-10,2024-10-05,2024-10-05,821.13,821.13,Pago,Cartao,Saude,Bom
PG-rada-00013897,AP-001297,SEG-001297,AP-001297-10,2024-10,2024-10-10,2024-10-10,212.88,212.88,Pago,Cartao,Auto,Bom
PG-rada-00013898,AP-001298,SEG-001298,AP-001298-10,2024-10,2024-10-20,2024-10-20,170.28,170.28,Pago,Debito,Auto,Medio
PG-rada-00013899,AP-001299,SEG-001299,AP-001299-10,2024-10,2024-10-18,,0.00,702.22,Inadimplente,Boleto,Auto,Ruim
PG-rada-00013900,AP-001300,SEG-001300,AP-001300-10,2024-10,2024-10-18,2024-10-18,627.88,627.88,Pago,Boleto,Auto,Medio
PG-rada-00013901,AP-001301,SEG-001301,AP-001301-10,2024-10,2024-10-05,2024-10-08,819.92,819.92,Pago,Boleto,Residencial,Medio
PG-rada-00013902,AP-001302,SEG-001302,AP-001302-10,2024-10,2024-10-15,2024-10-18,585.63,585.63,Pago,Boleto,Residencial,Medio
PG-rada-00013903,AP-001303,SEG-001303,AP-001303-10,2024-10,2024-10-20,2024-10-21,509.49,509.49,Pago,Debito,Residencial,Bom
PG-rada-00013904,AP-001304,SEG-001304,AP-001304-10,2024-10,2024-10-12,2024-10-13,469.35,469.35,Pago,Debito,Auto,Bom
PG-rada-00013905,AP-001305,SEG-001305,AP-001305-10,2024-10,2024-10-20,2024-10-23,926.64,926.64,Pago,Cartao,Auto,Medio
PG-rada-00013906,AP-001306,SEG-001306,AP-001306-10,2024-10,2024-10-15,2024-10-15,851.40,851.40,Pago,Boleto,Vida,Bom
PG-rada-00013907,AP-001307,SEG-001307,AP-001307-10,2024-10,2024-10-10,2024-10-10,776.67,776.67,Pago,Debito,Empresarial,Bom
PG-rada-00013908,AP-001308,SEG-001308,AP-001308-10,2024-10,2024-10-08,2024-10-20,847.29,847.29,Pago,Boleto,Vida,Medio
PG-rada-00013909,AP-001309,SEG-001309,AP-001309-10,2024-10,2024-10-08,2024-10-08,659.67,659.67,Pago,Cartao,Auto,Bom
PG-rada-00013910,AP-001310,SEG-001310,AP-001310-10,2024-10,2024-10-18,2024-10-18,364.70,364.70,Pago,Debito,Vida,Bom
PG-rada-00013911,AP-001311,SEG-001311,AP-001311-10,2024-10,2024-10-25,2024-10-25,233.80,233.80,Pago,Debito,Vida,Bom
PG-rada-00013912,AP-001312,SEG-001312,AP-001312-10,2024-10,2024-10-20,2024-10-20,814.41,814.41,Pago,Boleto,Auto,Ruim
PG-rada-00013913,AP-001313,SEG-001313,AP-001313-10,2024-10,2024-10-08,2024-10-08,379.17,379.17,Pago,Boleto,Vida,Medio
PG-rada-00013914,AP-001314,SEG-001314,AP-001314-10,2024-10,2024-10-12,2024-10-12,737.26,737.26,Pago,Debito,Vida,Bom
PG-rada-00013915,AP-001315,SEG-001315,AP-001315-10,2024-10,2024-10-18,2024-10-22,460.85,460.85,Pago,Boleto,Residencial,Bom
PG-rada-00013916,AP-001316,SEG-001316,AP-001316-10,2024-10,2024-10-18,2024-10-18,950.70,950.70,Pago,Boleto,Residencial,Ruim
PG-rada-00013917,AP-001317,SEG-001317,AP-001317-10,2024-10,2024-10-12,2024-10-12,201.59,201.59,Pago,Boleto,Auto,Medio
PG-rada-00013918,AP-001318,SEG-001318,AP-001318-10,2024-10,2024-10-25,2024-10-25,503.28,503.28,Pago,Boleto,Auto,Bom
PG-rada-00013919,AP-001319,SEG-001319,AP-001319-10,2024-10,2024-10-18,2024-10-18,284.79,284.79,Pago,Debito,Saude,Bom
PG-rada-00013920,AP-001320,SEG-001320,AP-001320-10,2024-10,2024-10-05,2024-10-05,275.48,275.48,Pago,Debito,Auto,Medio
PG-rada-00013921,AP-001321,SEG-001321,AP-001321-10,2024-10,2024-10-20,2024-10-20,680.94,680.94,Pago,Debito,Auto,Bom
PG-rada-00013922,AP-001322,SEG-001322,AP-001322-10,2024-10,2024-10-10,2024-10-10,285.77,285.77,Pago,Debito,Residencial,Medio
PG-rada-00013923,AP-001323,SEG-001323,AP-001323-10,2024-10,2024-10-08,2024-10-11,168.82,168.82,Pago,Boleto,Auto,Medio
PG-rada-00013924,AP-001324,SEG-001324,AP-001324-10,2024-10,2024-10-20,2024-10-20,261.86,261.86,Pago,Cartao,Vida,Bom
PG-rada-00013925,AP-001325,SEG-001325,AP-001325-10,2024-10,2024-10-08,2024-10-15,813.60,813.60,Pago,Cartao,Vida,Medio
PG-rada-00013926,AP-001326,SEG-001326,AP-001326-10,2024-10,2024-10-10,,337.10,515.55,Inadimplente,Debito,Residencial,Bom
PG-rada-00013927,AP-001327,SEG-001327,AP-001327-10,2024-10,2024-10-05,2024-10-05,230.14,230.14,Pago,Debito,Saude,Bom
PG-rada-00013928,AP-001328,SEG-001328,AP-001328-10,2024-10,2024-10-15,2024-10-18,197.55,197.55,Pago,Cartao,Residencial,Medio
PG-rada-00013929,AP-001329,SEG-001329,AP-001329-10,2024-10,2024-10-08,2024-10-11,662.58,662.58,Pago,Cartao,Auto,Medio
PG-rada-00013930,AP-001330,SEG-001330,AP-001330-10,2024-10,2024-10-15,2024-10-18,720.44,720.44,Pago,Debito,Auto,Medio
PG-rada-00013931,AP-001331,SEG-001331,AP-001331-10,2024-10,2024-10-05,2024-10-17,225.12,225.12,Pago,Boleto,Vida,Medio
PG-rada-00013932,AP-001332,SEG-001332,AP-001332-10,2024-10,2024-10-20,2024-10-20,361.34,361.34,Pago,Cartao,Auto,Bom
PG-rada-00013933,AP-001333,SEG-001333,AP-001333-10,2024-10,2024-10-12,2024-10-12,876.07,876.07,Pago,Boleto,Vida,Medio
PG-rada-00013934,AP-001334,SEG-001334,AP-001334-10,2024-10,2024-10-20,2024-10-21,455.65,455.65,Pago,Debito,Auto,Bom
PG-rada-00013935,AP-001335,SEG-001335,AP-001335-10,2024-10,2024-10-08,2024-10-09,345.11,345.11,Pago,Cartao,Residencial,Bom
PG-rada-00013936,AP-001336,SEG-001336,AP-001336-10,2024-10,2024-10-08,2024-10-08,936.52,936.52,Pago,Boleto,Auto,Bom
PG-rada-00013937,AP-001337,SEG-001337,AP-001337-10,2024-10,2024-10-10,2024-10-11,259.49,259.49,Pago,Debito,Residencial,Bom
PG-rada-00013938,AP-001338,SEG-001338,AP-001338-10,2024-10,2024-10-25,2024-10-25,565.38,565.38,Pago,Boleto,Auto,Ruim
PG-rada-00013939,AP-001339,SEG-001339,AP-001339-10,2024-10,2024-10-15,2024-10-18,917.78,917.78,Pago,Debito,Vida,Medio
PG-rada-00013940,AP-001340,SEG-001340,AP-001340-10,2024-10,2024-10-25,2024-10-25,735.06,735.06,Pago,Boleto,Vida,Bom
PG-rada-00013941,AP-001341,SEG-001341,AP-001341-10,2024-10,2024-10-08,2024-10-12,664.92,664.92,Pago,Cartao,Saude,Bom
PG-rada-00013942,AP-001342,SEG-001342,AP-001342-10,2024-10,2024-10-05,2024-10-05,829.62,829.62,Pago,Debito,Vida,Bom
PG-rada-00013943,AP-001343,SEG-001343,AP-001343-10,2024-10,2024-10-20,2024-10-23,120.86,120.86,Pago,Debito,Saude,Medio
PG-rada-00013944,AP-001344,SEG-001344,AP-001344-10,2024-10,2024-10-25,2024-10-25,573.28,573.28,Pago,Debito,Residencial,Bom
PG-rada-00013945,AP-001345,SEG-001345,AP-001345-10,2024-10,2024-10-12,2024-10-12,627.04,627.04,Pago,Cartao,Auto,Bom
PG-rada-00013946,AP-001346,SEG-001346,AP-001346-10,2024-10,2024-10-15,2024-10-15,288.95,288.95,Pago,Debito,Residencial,Bom
PG-rada-00013947,AP-001347,SEG-001347,AP-001347-10,2024-10,2024-10-18,2024-10-19,580.02,580.02,Pago,Debito,Residencial,Bom
PG-rada-00013948,AP-001348,SEG-001348,AP-001348-10,2024-10,2024-10-12,2024-10-27,932.08,932.08,Pago,Boleto,Vida,Ruim
PG-rada-00013949,AP-001349,SEG-001349,AP-001349-10,2024-10,2024-10-18,2024-10-18,704.70,704.70,Pago,Boleto,Residencial,Bom
