id_pagamento,id_apolice,id_segurado,id_parcela,competencia,data_vencimento,data_pagamento,valor_pago,valor_esperado,status,metodo_pagamento,ramo,perfil_pagamento
PG-leto-00014585,AP-000185,SEG-000185,AP-000185-09,2024-09,2024-09-08,2024-09-08,670.78,670.78,Pago,Boleto,Auto,Ruim
PG-leto-00014586,AP-000186,SEG-000186,AP-000186-09,2024-09,2024-09-08,2024-09-08,1277.90,1277.90,Pago,Debito,Residencial,Bom
PG-leto-00014587,AP-000187,SEG-000187,AP-000187-09,2024-09,2024-09-20,2024-10-02,352.80,352.80,Pago,Boleto,Vida,Medio
PG-leto-00014588,AP-000188,SEG-000188,AP-000188-09,2024-09,2024-09-20,2024-09-20,992.38,992.38,Pago,Boleto,Empresarial,Bom
PG-leto-00014589,AP-000189,SEG-000189,AP-000189-09,2024-09,2024-09-12,2024-09-13,308.45,308.45,Pago,Boleto,Saude,Bom
PG-leto-00014590,AP-000190,SEG-000190,AP-000190-09,2024-09,2024-09-08,2024-09-11,1320.54,1320.54,Pago,Boleto,Residencial,Medio
PG-leto-00014591,AP-000191,SEG-000191,AP-000191-09,2024-09,2024-09-10,2024-09-17,856.36,856.36,Pago,Debito,Empresarial,Medio
PG-leto-00014592,AP-000192,SEG-000192,AP-000192-09,2024-09,2024-09-12,2024-09-12,645.99,645.99,Pago,Cartao,Auto,Bom
PG-leto-00014593,AP-000193,SEG-000193,AP-000193-09,2024-09,2024-09-12,2024-09-19,1401.42,1401.42,Pago,Debito,Residencial,Medio
PG-leto-00014594,AP-000194,SEG-000194,AP-000194-09,2024-09,2024-09-10,2024-10-08,1233.26,1233.26,Pago,Boleto,Vida,Ruim
PG-leto-00014595,AP-000195,SEG-000195,AP-000195-09,2024-09,2024-09-08,2024-10-06,1410.47,1410.47,Pago,Boleto,Empresarial,Ruim
PG-leto-00014596,AP-000196,SEG-000196,AP-000196-09,2024-09,2024-09-10,2024-09-12,280.03,280.03,Pago,Cartao,Auto,Bom
PG-leto-00014597,AP-000197,SEG-000197,AP-000197-09,2024-09,2024-09-15,2024-09-15,501.73,501.73,Pago,Boleto,Auto,Medio
PG-leto-00014598,AP-000198,SEG-000198,AP-000198-09,2024-09,2024-09-25,2024-09-25,868.43,868.43,Pago,Cartao,Residencial,Medio
PG-leto-00014599,AP-000199,SEG-000199,AP-000199-09,2024-09,2024-09-18,2024-09-21,293.07,293.07,Pago,Boleto,Auto,Medio
PG-leto-00014600,AP-000200,SEG-000200,AP-000200-09,2024-09,2024-09-18,2024-09-19,1058.11,1058.11,Pago,Cartao,Vida,Bom
PG-leto-00014601,AP-000201,SEG-000201,AP-000201-09,2024-09,2024-09-12,2024-09-12,914.64,914.64,Pago,Boleto,Saude,Ruim
PG-leto-00014602,AP-000202,SEG-000202,AP-000202-09,2024-09,2024-09-08,2024-09-08,1353.73,1353.73,Pago,Cartao,Empresarial,Bom
PG-leto-00014603,AP-000203,SEG-000203,AP-000203-09,2024-09,2024-09-20,,0.00,1378.01,Inadimplente,Boleto,Auto,Medio
PG-leto-00014604,AP-000204,SEG-000204,AP-000204-09,2024-09,2024-09-10,2024-09-10,1086.80,1086.80,Pago,Cartao,Auto,Bom
PG-leto-00014605,AP-000205,SEG-000205,AP-000205-09,2024-09,2024-09-20,2024-09-20,1071.76,1071.76,Pago,Boleto,Saude,Ruim
PG-leto-00014606,AP-000206,SEG-000206,AP-000206-09,2024-09,2024-09-12,2024-09-12,690.59,690.59,Pago,Boleto,Saude,Medio
PG-leto-00014607,AP-000207,SEG-000207,AP-000207-09,2024-09,2024-09-25,2024-09-25,724.74,724.74,Pago,Debito,Residencial,Ruim
PG-leto-00014608,AP-000208,SEG-000208,AP-000208-09,2024-09,2024-09-20,2024-09-20,326.14,326.14,Pago,Cartao,Auto,Medio
PG-leto-00014609,AP-000209,SEG-000209,AP-000209-09,2024-09,2024-09-12,2024-09-12,624.35,624.35,Pago,Cartao,Auto,Bom
PG-leto-00014610,AP-000210,SEG-000210,AP-000210-09,2024-09,2024-09-10,2024-09-10,192.96,192.96,Pago,Cartao,Saude,Bom
PG-leto-00014611,AP-000211,SEG-000211,AP-000211-09,2024-09,2024-09-12,2024-09-15,1045.80,1045.80,Pago,Boleto,Residencial,Medio
PG-leto-00014612,AP-000212,SEG-000212,AP-000212-09,2024-09,2024-09-08,,244.00,739.38,Inadimplente,Boleto,Saude,Ruim
PG-leto-00014613,AP-000213,SEG-000213,AP-000213-09,2024-09,2024-09-18,2024-09-22,1101.27,1101.27,Pago,Boleto,Saude,Bom
PG-leto-00014614,AP-000214,SEG-000214,AP-000214-09,2024-09,2024-09-18,,0.00,505.81,Inadimplente,Boleto,Vida,Medio
PG-leto-00014615,AP-000215,SEG-000215,AP-000215-09,2024-09,2024-09-25,2024-09-25,249.71,249.71,Pago,Cartao,Auto,Bom
PG-leto-00014616,AP-000216,SEG-000216,AP-000216-09,2024-09,2024-09-25,2024-09-25,635.29,635.29,Pago,Debito,Residencial,Bom
PG-leto-00014617,AP-000217,SEG-000217,AP-000217-09,2024-09,2024-09-15,2024-09-15,1024.84,1024.84,Pago,Debito,Empresarial,Medio
PG-leto-00014618,AP-000218,SEG-000218,AP-000218-09,2024-09,2024-09-10,2024-09-13,514.62,514.62,Pago,Boleto,Auto,Medio
PG-leto-00014619,AP-000219,SEG-000219,AP-000219-09,2024-09,2024-09-08,2024-09-08,389.05,389.05,Pago,Cartao,Auto,Bom
PG-leto-00014620,AP-000220,SEG-000220,AP-000220-09,2024-09,2024-09-12,2024-09-12,745.84,745.84,Pago,Debito,Auto,Bom
PG-leto-00014621,AP-000221,SEG-000221,AP-000221-09,2024-09,2024-09-05,2024-09-05,273.08,273.08,Pago,Debito,Empresarial,Bom
PG-leto-00014622,AP-000222,SEG-000222,AP-000222-09,2024-09,2024-09-05,2024-09-05,1022.11,1022.11,Pago,Cartao,Residencial,Medio
PG-leto-00014623,AP-000223,SEG-000223,AP-000223-09,2024-09,2024-09-18,,0.00,701.07,Inadimplente,Boleto,Auto,Ruim
PG-leto-00014624,AP-000224,SEG-000224,AP-000224-09,2024-09,2024-09-05,2024-09-05,550.58,550.58,Pago,Debito,Residencial,Medio
PG-leto-00014625,AP-000225,SEG-000225,AP-000225-09,2024-09,2024-09-15,2024-09-15,726.24,726.24,Pago,Cartao,Auto,Medio
PG-leto-00014626,AP-000226,SEG-000226,AP-000226-09,2024-09,2024-09-18,2024-09-21,1072.79,1072.79,Pago,Boleto,Residencial,Medio
PG-leto-00014627,AP-000227,SEG-000227,AP-000227-09,2024-09,2024-09-08,2024-09-08,890.67,890.67,Pago,Debito,Empresarial,Bom
PG-leto-00014628,AP-000228,SEG-000228,AP-000228-09,2024-09,2024-09-20,,338.09,1042.46,Inadimplente,Boleto,Residencial,Medio
PG-leto-00014629,AP-000229,SEG-000229,AP-000229-09,2024-09,2024-09-12,2024-09-27,1066.95,1066.95,Pago,Boleto,Vida,Ruim
PG-leto-00014630,AP-000230,SEG-000230,AP-000230-09,2024-09,2024-09-10,2024-09-10,1323.56,1323.56,Pago,Boleto,Empresarial,Bom
PG-leto-00014631,AP-000231,SEG-000231,AP-000231-09,2024-09,2024-09-12,2024-09-13,796.90,796.90,Pago,Cartao,Residencial,Bom
PG-leto-00014632,AP-000232,SEG-000232,AP-000232-09,2024-09,2024-09-10,2024-09-10,194.81,194.81,Pago,Cartao,Auto,Ruim
PG-leto-00014633,AP-000233,SEG-000233,AP-000233-09,2024-09,2024-09-15,2024-10-13,776.33,776.33,Pago,Boleto,Empresarial,Ruim
PG-leto-00014634,AP-000234,SEG-000234,AP-000234-09,2024-09,2024-09-20,2024-09-20,538.71,538.71,Pago,Boleto,Vida,Medio
PG-leto-00014635,AP-000235,SEG-000235,AP-000235-09,2024-09,2024-09-08,2024-09-08,1120.21,1120.21,Pago,Cartao,Residencial,Medio
PG-leto-00014636,AP-000236,SEG-000236,AP-000236-09,2024-09,2024-09-20,2024-09-20,563.64,563.64,Pago,Cartao,Residencial,Ruim
PG-leto-00014637,AP-000237,SEG-000237,AP-000237-09,2024-09,2024-09-15,2024-09-22,1311.90,1311.90,Pago,Boleto,Empresarial,Ruim
PG-leto-00014638,AP-000238,SEG-000238,AP-000238-09,2024-09,2024-09-15,2024-09-22,1386.83,1386.83,Pago,Boleto,Empresarial,Ruim
PG-leto-00014639,AP-000239,SEG-000239,AP-000239-09,2024-09,2024-09-08,2024-09-08,823.50,823.50,Pago,Boleto,Empresarial,Bom
PG-leto-00014640,AP-000240,SEG-000240,AP-000240-09,2024-09,2024-09-20,2024-09-21,632.31,632.31,Pago,Debito,Auto,Bom
PG-leto-00014641,AP-000241,SEG-000241,AP-000241-09,2024-09,2024-09-15,2024-09-15,1123.84,1123.84,Pago,Debito,Vida,Bom
PG-leto-00014642,AP-000242,SEG-000242,AP-000242-09,2024-09,2024-09-08,2024-09-08,1320.88,1320.88,Pago,Boleto,Empresarial,Bom
PG-leto-00014643,AP-000243,SEG-000243,AP-000243-09,2024-09,2024-09-25,2024-10-02,264.94,264.94,Pago,Debito,Vida,Medio
PG-leto-00014644,AP-000244,SEG-000244,AP-000244-09,2024-09,2024-09-05,2024-09-07,1319.80,1319.80,Pago,Cartao,Empresarial,Bom
PG-leto-00014645,AP-000245,SEG-000245,AP-000245-09,2024-09,2024-09-15,2024-09-15,1174.29,1174.29,Pago,Debito,Residencial,Medio
PG-leto-00014646,AP-000246,SEG-000246,AP-000246-09,2024-09,2024-09-15,2024-09-15,1069.94,1069.94,Pago,Debito,Saude,Bom
PG-leto-00014647,AP-000247,SEG-000247,AP-000247-09,2024-09,2024-09-20,2024-09-20,1346.15,1346.15,Pago,Debito,Residencial,Bom
PG-leto-00014648,AP-000248,SEG-000248,AP-000248-09,2024-09,2024-09-25,2024-09-28,895.48,895.48,Pago,Cartao,Residencial,Medio
PG-leto-00014649,AP-000249,SEG-000249,AP-000249-09,2024-09,2024-09-08,2024-09-08,658.96,658.96,Pago,Boleto,Saude,Medio
PG-leto-00014650,AP-000250,SEG-000250,AP-000250-09,2024-09,2024-09-18,,0.00,332.02,Inadimplente,Boleto,Saude,Medio
PG-leto-00014651,AP-000251,SEG-000251,AP-000251-09,2024-09,2024-09-08,2024-09-20,451.93,451.93,Pago,Boleto,Empresarial,Medio
PG-leto-00014652,AP-000252,SEG-000252,AP-000252-09,2024-09,2024-09-18,2024-09-18,1326.23,1326.23,Pago,Debito,Empresarial,Bom
PG-leto-00014653,AP-000253,SEG-000253,AP-000253-09,2024-09,2024-09-05,2024-09-05,416.76,416.76,Pago,Boleto,Vida,Medio
PG-leto-00014654,AP-000254,SEG-000254,AP-000254-09,2024-09,2024-09-05,2024-09-05,526.19,526.19,Pago,Boleto,Empresarial,Medio
PG-leto-00014655,AP-000255,SEG-000255,AP-000255-09,2024-09,2024-09-15,2024-09-22,1115.89,1115.89,Pago,Boleto,Residencial,Ruim
PG-leto-00014656,AP-000256,SEG-000256,AP-000256-09,2024-09,2024-09-08,2024-09-15,1019.77,1019.77,Pago,Boleto,Vida,Ruim
PG-leto-00014657,AP-000257,SEG-000257,AP-000257-09,2024-09,2024-09-10,2024-09-13,463.06,463.06,Pago,Boleto,Auto,Medio
PG-leto-00014658,AP-000258,SEG-000258,AP-000258-09,2024-09,2024-09-20,2024-09-27,1365.85,1365.85,Pago,Cartao,Empresarial,Ruim
PG-leto-00014659,AP-000259,SEG-000259,AP-000259-09,2024-09,2024-09-15,2024-09-16,249.45,249.45,Pago,Boleto,Vida,Bom
PG-leto-00014660,AP-000260,SEG-000260,AP-000260-09,2024-09,2024-09-05,2024-09-05,994.15,994.15,Pago,Cartao,Saude,Medio
PG-leto-00014661,AP-000261,SEG-000261,AP-000261-09,2024-09,2024-09-08,2024-09-08,378.24,378.24,Pago,Boleto,Residencial,Ruim
PG-leto-00014662,AP-000262,SEG-000262,AP-000262-09,2024-09,2024-09-15,2024-09-18,712.99,712.99,Pago,Boleto,Residencial,Medio
PG-leto-00014663,AP-000263,SEG-000263,AP-000263-09,2024-09,2024-09-25,2024-10-10,335.36,335.36,Pago,Boleto,Auto,Ruim
PG-leto-00014664,AP-000264,SEG-000264,AP-000264-09,2024-09,2024-09-12,2024-10-10,942.80,942.80,Pago,Boleto,Auto,Ruim
PG-leto-00014665,AP-000265,SEG-000265,AP-000265-09,2024-09,2024-09-05,2024-09-05,749.36,749.36,Pago,Boleto,Saude,Bom
PG-leto-00014666,AP-000266,SEG-000266,AP-000266-09,2024-09,2024-09-12,2024-09-12,541.86,541.86,Pago,Boleto,Residencial,Medio
PG-leto-00014667,AP-000267,SEG-000267,AP-000267-09,2024-09,2024-09-05,2024-09-12,302.12,302.12,Pago,Boleto,Empresarial,Medio
PG-leto-00014668,AP-000268,SEG-000268,AP-000268-09,2024-09,2024-09-12,2024-09-12,1276.06,1276.06,Pago,Cartao,Saude,Bom
PG-leto-00014669,AP-000269,SEG-000269,AP-000269-09,2024-09,2024-09-18,2024-09-19,953.01,953.01,Pago,Boleto,Residencial,Bom
PG-leto-00014670,AP-000270,SEG-000270,AP-000270-09,2024-09,2024-09-05,2024-09-20,1363.18,1363.18,Pago,Boleto,Vida,Ruim
PG-leto-00014671,AP-000271,SEG-000271,AP-000271-09,2024-09,2024-09-12,2024-09-12,698.21,698.21,Pago,Debito,Empresarial,Bom
PG-leto-00014672,AP-000272,SEG-000272,AP-000272-09,2024-09,2024-09-25,2024-10-10,738.40,738.40,Pago,Boleto,Residencial,Ruim
PG-leto-00014673,AP-000273,SEG-000273,AP-000273-09,2024-09,2024-09-10,2024-09-10,551.22,551.22,Pago,Cartao,Auto,Bom
PG-leto-00014674,AP-000274,SEG-000274,AP-000274-09,2024-09,2024-09-12,2024-09-12,488.55,488.55,Pago,Boleto,Residencial,Medio
PG-leto-00014675,AP-000275,SEG-000275,AP-000275-09,2024-09,2024-09-25,2024-09-25,582.12,582.12,Pago,Boleto,Auto,Medio
PG-leto-00014676,AP-000276,SEG-000276,AP-000276-09,2024-09,2024-09-25,2024-09-25,1164.76,1164.76,Pago,Cartao,Saude,Bom
PG-leto-00014677,AP-000277,SEG-000277,AP-000277-09,2024-09,2024-09-05,2024-10-03,1237.59,1237.59,Pago,Boleto,Vida,Ruim
PG-leto-00014678,AP-000278,SEG-000278,AP-000278-09,2024-09,2024-09-10,,0.00,444.84,Inadimplente,Boleto,Auto,Medio
PG-leto-00014679,AP-000279,SEG-000279,AP-000279-09,2024-09,2024-09-08,2024-09-08,803.05,803.05,Pago,Debito,Empresarial,Bom
PG-leto-00014680,AP-000280,SEG-000280,AP-000280-09,2024-09,2024-09-25,2024-09-25,865.28,865.28,Pago,Cartao,Saude,Medio
PG-leto-00014681,AP-000281,SEG-000281,AP-000281-09,2024-09,2024-09-10,2024-09-10,305.01,305.01,Pago,Boleto,Vida,Medio
PG-leto-00014682,AP-000282,SEG-000282,AP-000282-09,2024-09,2024-09-20,2024-09-20,439.65,439.65,Pago,Boleto,Auto,Bom
PG-leto-00014683,AP-000283,SEG-000283,AP-000283-09,2024-09,2024-09-25,2024-10-23,391.35,391.35,Pago,Cartao,Vida,Ruim
PG-leto-00014684,AP-000284,SEG-000284,AP-000284-09,2024-09,2024-09-05,,0.00,668.83,Inadimplente,Boleto,Auto,Ruim
PG-leto-00014685,AP-000285,SEG-000285,AP-000285-09,2024-09,2024-09-10,2024-09-22,1074.29,1074.29,Pago,Debito,Auto,Medio
PG-leto-00014686,AP-000286,SEG-000286,AP-000286-09,2024-09,2024-09-18,,315.72,539.04,Inadimplente,Boleto,Saude,Ruim
PG-leto-00014687,AP-000287,SEG-000287,AP-000287-09,2024-09,2024-09-10,2024-09-10,1203.67,1203.67,Pago,Boleto,Auto,Ruim
PG-leto-00014688,AP-000288,SEG-000288,AP-000288-09,2024-09,2024-09-10,,0.00,1405.10,Inadimplente,Cartao,Vida,Medio
PG-leto-00014689,AP-000289,SEG-000289,AP-000289-09,2024-09,2024-09-25,2024-10-10,654.17,654.17,Pago,Cartao,Empresarial,Ruim
PG-leto-00014690,AP-000290,SEG-000290,AP-000290-09,2024-09,2024-09-12,,0.00,1025.37,Inadimplente,Boleto,Empresarial,Medio
PG-leto-00014691,AP-000291,SEG-000291,AP-000291-09,2024-09,2024-09-08,2024-09-08,371.21,371.21,Pago,Cartao,Residencial,Medio
PG-leto-00014692,AP-000292,SEG-000292,AP-000292-09,2024-09,2024-09-18,2024-09-21,834.22,834.22,Pago,Debito,Residencial,Medio
PG-leto-00014693,AP-000293,SEG-000293,AP-000293-09,2024-09,2024-09-05,2024-09-05,1035.91,1035.91,Pago,Cartao,Empresarial,Bom
PG-leto-00014694,AP-000294,SEG-000294,AP-000294-09,2024-09,2024-09-05,2024-09-05,705.48,705.48,Pago,Boleto,Auto,Medio
PG-leto-00014695,AP-000295,SEG-000295,AP-000295-09,2024-09,2024-09-10,2024-09-10,1182.76,1182.76,Pago,Boleto,Auto,Medio
PG-leto-00014696,AP-000296,SEG-000296,AP-000296-09,2024-09,2024-09-12,2024-09-12,859.60,859.60,Pago,Boleto,Vida,Ruim
PG-leto-00014697,AP-000297,SEG-000297,AP-000297-09,2024-09,2024-09-18,2024-09-18,697.84,697.84,Pago,Debito,Auto,Bom
PG-leto-00014698,AP-000298,SEG-000298,AP-000298-09,2024-09,2024-09-12,2024-09-12,833.80,833.80,Pago,Boleto,Vida,Ruim
PG-leto-00014699,AP-000299,SEG-000299,AP-000299-09,2024-09,2024-09-05,2024-09-08,544.37,544.37,Pago,Boleto,Auto,Medio
PG-leto-00014700,AP-000300,SEG-000300,AP-000300-09,2024-09,2024-09-05,2024-09-05,446.67,446.67,Pago,Debito,Residencial,Bom
PG-leto-00014701,AP-000301,SEG-000301,AP-000301-09,2024-09,2024-09-15,2024-09-15,427.33,427.33,Pago,Debito,Auto,Bom
PG-leto-00014702,AP-000302,SEG-000302,AP-000302-09,2024-09,2024-09-12,2024-10-10,375.47,375.47,Pago,Boleto,Auto,Ruim
PG-leto-00014703,AP-000303,SEG-000303,AP-000303-09,2024-09,2024-09-10,2024-09-11,1254.32,1254.32,Pago,Debito,Vida,Bom
PG-leto-00014704,AP-000304,SEG-000304,AP-000304-09,2024-09,2024-09-18,2024-09-21,1211.56,1211.56,Pago,Boleto,Auto,Medio
PG-leto-00014705,AP-000305,SEG-000305,AP-000305-09,2024-09,2024-09-12,2024-09-12,1400.12,1400.12,Pago,Debito,Empresarial,Bom
PG-leto-00014706,AP-000306,SEG-000306,AP-000306-09,2024-09,2024-09-25,2024-09-28,1419.41,1419.41,Pago,Debito,Saude,Medio
PG-leto-00014707,AP-000307,SEG-000307,AP-000307-09,2024-09,2024-09-10,2024-09-10,610.61,610.61,Pago,Boleto,Vida,Medio
PG-leto-00014708,AP-000308,SEG-000308,AP-000308-09,2024-09,2024-09-20,2024-09-20,843.08,843.08,Pago,Debito,Empresarial,Bom
PG-leto-00014709,AP-000309,SEG-000309,AP-000309-09,2024-09,2024-09-20,2024-09-20,1436.52,1436.52,Pago,Cartao,Saude,Ruim
PG-leto-00014710,AP-000310,SEG-000310,AP-000310-09,2024-09,2024-09-08,2024-09-20,354.72,354.72,Pago,Boleto,Auto,Medio
PG-leto-00014711,AP-000311,SEG-000311,AP-000311-09,2024-09,2024-09-08,2024-09-08,1044.77,1044.77,Pago,Cartao,Saude,Ruim
PG-leto-00014712,AP-000312,SEG-000312,AP-000312-09,2024-09,2024-09-12,2024-09-12,734.99,734.99,Pago,Cartao,Auto,Bom
PG-leto-00014713,AP-000313,SEG-000313,AP-000313-09,2024-09,2024-09-12,2024-09-12,1320.94,1320.94,Pago,Boleto,Saude,Ruim
PG-leto-00014714,AP-000314,SEG-000314,AP-000314-09,2024-09,2024-09-25,2024-10-02,1065.47,1065.47,Pago,Debito,Vida,Medio
PG-leto-00014715,AP-000315,SEG-000315,AP-000315-09,2024-09,2024-09-08,2024-09-08,197.00,197.00,Pago,Boleto,Empresarial,Medio
PG-leto-00014716,AP-000316,SEG-000316,AP-000316-09,2024-09,2024-09-10,,0.00,1411.15,Inadimplente,Boleto,Auto,Ruim
PG-leto-00014717,AP-000317,SEG-000317,AP-000317-09,2024-09,2024-09-25,2024-09-25,790.11,790.11,Pago,Boleto,Residencial,Bom
PG-leto-00014718,AP-000318,SEG-000318,AP-000318-09,2024-09,2024-09-08,2024-09-08,311.10,311.10,Pago,Boleto,Auto,Medio
PG-leto-00014719,AP-000319,SEG-000319,AP-000319-09,2024-09,2024-09-08,2024-09-23,1098.46,1098.46,Pago,Cartao,Saude,Ruim
PG-leto-00014720,AP-000320,SEG-000320,AP-000320-09,2024-09,2024-09-08,2024-09-08,891.41,891.41,Pago,Cartao,Empresarial,Bom
PG-leto-00014721,AP-000321,SEG-000321,AP-000321-09,2024-09,2024-09-18,2024-10-03,1082.41,1082.41,Pago,Boleto,Empresarial,Ruim
PG-leto-00014722,AP-000322,SEG-000322,AP-000322-09,2024-09,2024-09-05,2024-09-05,199.35,199.35,Pago,Debito,Auto,Bom
PG-leto-00014723,AP-000323,SEG-000323,AP-000323-09,2024-09,2024-09-08,2024-09-12,1413.26,1413.26,Pago,Boleto,Auto,Bom
PG-leto-00014724,AP-000324,SEG-000324,AP-000324-09,2024-09,2024-09-15,2024-09-15,1358.41,1358.41,Pago,Boleto,Residencial,Bom
PG-leto-00014725,AP-000325,SEG-000325,AP-000325-09,2024-09,2024-09-15,2024-09-18,238.64,238.64,Pago,Debito,Saude,Medio
PG-leto-00014726,AP-000326,SEG-000326,AP-000326-09,2024-09,2024-09-18,2024-09-18,1175.16,1175.16,Pago,Cartao,Saude,Bom
PG-leto-00014727,AP-000327,SEG-000327,AP-000327-09,2024-09,2024-09-08,2024-09-08,858.65,858.65,Pago,Boleto,Auto,Medio
PG-leto-00014728,AP-000328,SEG-000328,AP-000328-09,2024-09,2024-09-18,,0.00,508.38,Inadimplente,Boleto,Auto,Ruim
PG-leto-00014729,AP-000329,SEG-000329,AP-000329-09,2024-09,2024-09-18,,0.00,1354.52,Inadimplente,Boleto,Auto,Ruim
PG-leto-00014730,AP-000330,SEG-000330,AP-000330-09,2024-09,2024-09-15,2024-09-15,1363.67,1363.67,Pago,Cartao,Auto,Medio
PG-leto-00014731,AP-000331,SEG-000331,AP-000331-09,2024-09,2024-09-25,2024-10-02,796.82,796.82,Pago,Boleto,Empresarial,Ruim
PG-leto-00014732,AP-000332,SEG-000332,AP-000332-09,2024-09,2024-09-15,2024-09-15,994.42,994.42,Pago,Cartao,Empresarial,Medio
PG-leto-00014733,AP-000333,SEG-000333,AP-000333-09,2024-09,2024-09-08,2024-09-15,539.96,539.96,Pago,Boleto,Vida,Ruim
PG-leto-00014734,AP-000334,SEG-000334,AP-000334-09,2024-09,2024-09-05,2024-09-05,1179.86,1179.86,Pago,Boleto,Vida,Bom
PG-leto-00014735,AP-000335,SEG-000335,AP-000335-09,2024-09,2024-09-25,2024-10-02,271.37,271.37,Pago,Debito,Saude,Ruim
PG-leto-00014736,AP-000336,SEG-000336,AP-000336-09,2024-09,2024-09-08,2024-09-15,208.06,208.06,Pago,Boleto,Saude,Ruim
PG-leto-00014737,AP-000337,SEG-000337,AP-000337-09,2024-09,2024-09-12,,0.00,860.05,Inadimplente,Boleto,Empresarial,Bom
PG-leto-00014738,AP-000338,SEG-000338,AP-000338-09,2024-09,2024-09-20,2024-09-20,796.67,796.67,Pago,Boleto,Vida,Ruim
PG-leto-00014739,AP-000339,SEG-000339,AP-000339-09,2024-09,2024-09-08,2024-09-10,647.72,647.72,Pago,Cartao,Vida,Bom
PG-leto-00014740,AP-000340,SEG-000340,AP-000340-09,2024-09,2024-09-18,2024-09-18,313.62,313.62,Pago,Boleto,Auto,Bom
PG-leto-00014741,AP-000341,SEG-000341,AP-000341-09,2024-09,2024-09-10,2024-09-14,658.85,658.85,Pago,Debito,Auto,Bom
PG-leto-00014742,AP-000342,SEG-000342,AP-000342-09,2024-09,2024-09-12,2024-09-12,701.03,701.03,Pago,Debito,Auto,Bom
PG-leto-00014743,AP-000343,SEG-000343,AP-000343-09,2024-09,2024-09-10,2024-09-10,949.23,949.23,Pago,Cartao,Vida,Bom
PG-leto-00014744,AP-000344,SEG-000344,AP-000344-09,2024-09,2024-09-25,,0.00,1090.31,Inadimplente,Boleto,Vida,Ruim
PG-leto-00014745,AP-000345,SEG-000345,AP-000345-09,2024-09,2024-09-05,2024-10-03,623.78,623.78,Pago,Boleto,Auto,Ruim
PG-leto-00014746,AP-000346,SEG-000346,AP-000346-09,2024-09,2024-09-10,2024-09-17,1364.49,1364.49,Pago,Cartao,Auto,Medio
PG-leto-00014747,AP-000347,SEG-000347,AP-000347-09,2024-09,2024-09-20,2024-09-20,900.34,900.34,Pago,Boleto,Empresarial,Medio
PG-leto-00014748,AP-000348,SEG-000348,AP-000348-09,2024-09,2024-09-20,2024-09-20,1380.96,1380.96,Pago,Boleto,Auto,Ruim
PG-leto-00014749,AP-000349,SEG-000349,AP-000349-09,2024-09,2024-09-12,2024-09-19,1173.31,1173.31,Pago,Cartao,Empresarial,Medio
PG-leto-00014750,AP-000350,SEG-000350,AP-000350-09,2024-09,2024-09-05,2024-09-05,1270.51,1270.51,Pago,Debito,Auto,Bom
PG-leto-00014751,AP-000351,SEG-000351,AP-000351-09,2024-09,2024-09-15,2024-09-15,247.24,247.24,Pago,Debito,Auto,Bom
PG-leto-00014752,AP-000352,SEG-000352,AP-000352-09,2024-09,2024-09-12,2024-09-27,490.71,490.71,Pago,Boleto,Auto,Ruim
PG-leto-00014753,AP-000353,SEG-000353,AP-000353-09,2024-09,2024-09-20,2024-10-05,797.48,797.48,Pago,Cartao,Saude,Ruim
PG-leto-00014754,AP-000354,SEG-000354,AP-000354-09,2024-09,2024-09-15,,0.00,985.29,Inadimplente,Boleto,Vida,Ruim
PG-leto-00014755,AP-000355,SEG-000355,AP-000355-09,2024-09,2024-09-12,2024-09-24,973.90,973.90,Pago,Cartao,Residencial,Medio
PG-leto-00014756,AP-000356,SEG-000356,AP-000356-09,2024-09,2024-09-05,2024-09-12,679.18,679.18,Pago,Boleto,Vida,Medio
PG-leto-00014757,AP-000357,SEG-000357,AP-000357-09,2024-09,2024-09-15,2024-09-22,230.02,230.02,Pago,Boleto,Vida,Ruim
PG-leto-00014758,AP-000358,SEG-000358,AP-000358-09,2024-09,2024-09-18,2024-10-03,500.33,500.33,Pago,Boleto,Saude,Ruim
PG-leto-00014759,AP-000359,SEG-000359,AP-000359-09,2024-09,2024-09-25,2024-09-25,655.57,655.57,Pago,Cartao,Saude,Ruim
PG-leto-00014760,AP-000360,SEG-000360,AP-000360-09,2024-09,2024-09-10,2024-09-10,782.27,782.27,Pago,Boleto,Vida,Medio
PG-leto-00014761,AP-000361,SEG-000361,AP-000361-09,2024-09,2024-09-08,2024-09-08,1212.85,1212.85,Pago,Boleto,Saude,Medio
PG-leto-00014762,AP-000362,SEG-000362,AP-000362-09,2024-09,2024-09-12,2024-09-27,808.14,808.14,Pago,Boleto,Auto,Ruim
PG-leto-00014763,AP-000363,SEG-000363,AP-000363-09,2024-09,2024-09-25,2024-09-25,1256.33,1256.33,Pago,Boleto,Vida,Bom
PG-leto-00014764,AP-000364,SEG-000364,AP-000364-09,2024-09,2024-09-18,2024-09-18,625.45,625.45,Pago,Boleto,Saude,Ruim
PG-leto-00014765,AP-000365,SEG-000365,AP-000365-09,2024-09,2024-09-12,2024-09-12,1159.63,1159.63,Pago,Boleto,Empresarial,Bom
PG-leto-00014766,AP-000366,SEG-000366,AP-000366-09,2024-09,2024-09-20,,0.00,1322.08,Inadimplente,Boleto,Saude,Ruim
PG-leto-00014767,AP-000367,SEG-000367,AP-000367-09,2024-09,2024-09-15,2024-09-22,700.99,700.99,Pago,Boleto,Auto,Medio
